,GrantApplicationID,GrantStatus,SponsorCode,GrantCategoryCode,ContractValueBand,Startdate,RFCDCode1,RFCDPercentage1,RFCDCode2,RFCDPercentage2,RFCDCode3,RFCDPercentage3,RFCDCode4,RFCDPercentage4,RFCDCode5,RFCDPercentage5,SEOCode1,SEOPercentage1,SEOCode2,SEOPercentage2,SEOCode3,SEOPercentage3,SEOCode4,SEOPercentage4,SEOCode5,SEOPercentage5
534,535,0,Sponsor77A,GrantCat30B,ContractValueBandA ,19/11/05,321202.0,50.0,321004.0,20.0,321007.0,30.0,0.0,0.0,0.0,0.0,730114.0,60.0,730202.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
535,536,0,Sponsor133A,GrantCat30E,ContractValueBandUnk,19/11/05,360105.0,70.0,360199.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,750702.0,50.0,750703.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
536,537,0,Sponsor4D,GrantCat20C,ContractValueBandUnk,19/11/05,321214.0,20.0,321207.0,40.0,321208.0,40.0,0.0,0.0,0.0,0.0,730218.0,20.0,730213.0,40.0,730206.0,40.0,0.0,0.0,0.0,0.0
537,538,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,539,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,19/11/05,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,540,1,Sponsor2B,GrantCat10A,ContractValueBandF ,19/11/05,290801.0,80.0,290804.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,680203.0,80.0,680305.0,10.0,680403.0,10.0,0.0,0.0,0.0,0.0
540,541,1,Sponsor40D,GrantCat10B,ContractValueBandC ,19/11/05,320303.0,40.0,320502.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,40.0,730202.0,40.0,730203.0,20.0,0.0,0.0,0.0,0.0
541,542,1,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,280399.0,40.0,270699.0,30.0,280103.0,30.0,0.0,0.0,0.0,0.0,700102.0,40.0,730115.0,40.0,700299.0,20.0,0.0,0.0,0.0,0.0
542,543,1,Sponsor4D,GrantCat10A,ContractValueBandG ,19/11/05,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,544,1,Sponsor40D,GrantCat30B,ContractValueBandA ,19/11/05,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,545,0,Sponsor146B,GrantCat30G,ContractValueBandA ,19/11/05,310102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750801.0,60.0,750901.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
545,546,1,Sponsor51C,GrantCat10B,ContractValueBandUnk,19/11/05,320305.0,70.0,320702.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,547,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,380103.0,50.0,380000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,40.0,730211.0,30.0,730305.0,30.0,0.0,0.0,0.0,0.0
547,548,0,Sponsor168D,GrantCat30B,ContractValueBandUnk,19/11/05,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
548,549,0,Sponsor59C,GrantCat20C,ContractValueBandB ,19/11/05,320305.0,50.0,321010.0,25.0,320402.0,25.0,0.0,0.0,0.0,0.0,730101.0,75.0,730212.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
549,550,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,551,0,Sponsor24D,GrantCat30B,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
551,552,1,Sponsor4D,GrantCat10A,ContractValueBandD ,19/11/05,270203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
552,553,1,Sponsor21A,GrantCat50A,ContractValueBandA ,19/11/05,370499.0,60.0,300803.0,30.0,260602.0,10.0,0.0,0.0,0.0,0.0,760101.0,70.0,750901.0,20.0,770102.0,10.0,0.0,0.0,0.0,0.0
553,554,0,Sponsor170B,GrantCat30B,ContractValueBandC ,19/11/05,291104.0,20.0,300903.0,50.0,370106.0,30.0,0.0,0.0,0.0,0.0,710702.0,25.0,760103.0,50.0,770502.0,25.0,0.0,0.0,0.0,0.0
554,555,0,Sponsor60D,GrantCat30D,ContractValueBandE ,19/11/05,320299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,556,0,Sponsor28D,GrantCat30B,ContractValueBandA ,19/11/05,321017.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,557,0,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,330107.0,40.0,330303.0,30.0,330299.0,30.0,0.0,0.0,0.0,0.0,740201.0,60.0,749999.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
557,558,0,Sponsor12D,GrantCat30B,ContractValueBandUnk,19/11/05,300901.0,50.0,300903.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770802.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,559,1,Sponsor2B,GrantCat10A,ContractValueBandG ,19/11/05,380102.0,50.0,380101.0,30.0,380103.0,20.0,0.0,0.0,0.0,0.0,780108.0,70.0,751003.0,20.0,780105.0,10.0,0.0,0.0,0.0,0.0
559,560,0,SponsorUnk,GrantCatUnk,ContractValueBandA ,19/11/05,410301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750202.0,50.0,740102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
560,561,0,Sponsor60D,GrantCat30D,ContractValueBandUnk,19/11/05,321027.0,50.0,320401.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,50.0,730101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
561,562,1,Sponsor4D,GrantCat10A,ContractValueBandD ,19/11/05,321006.0,50.0,321015.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,60.0,780105.0,20.0,730113.0,20.0,0.0,0.0,0.0,0.0
562,563,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,320702.0,40.0,320603.0,30.0,270603.0,30.0,0.0,0.0,0.0,0.0,730203.0,25.0,780105.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
563,564,1,Sponsor2B,GrantCat10A,ContractValueBandQ ,19/11/05,250301.0,40.0,250302.0,40.0,250399.0,20.0,0.0,0.0,0.0,0.0,670403.0,50.0,780103.0,30.0,670704.0,20.0,0.0,0.0,0.0,0.0
564,565,1,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,350201.0,60.0,380108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,720403.0,60.0,750101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
565,566,1,Sponsor2B,GrantCat10A,ContractValueBandD ,19/11/05,290603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,567,1,Sponsor4D,GrantCat10A,ContractValueBandF ,19/11/05,320403.0,60.0,270802.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730104.0,10.0,730105.0,40.0,0.0,0.0,0.0,0.0
567,568,1,SponsorUnk,GrantCatUnk,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
568,569,1,Sponsor2B,GrantCat10A,ContractValueBandF ,19/11/05,270704.0,40.0,300801.0,40.0,300802.0,20.0,0.0,0.0,0.0,0.0,770702.0,40.0,770703.0,30.0,770707.0,30.0,0.0,0.0,0.0,0.0
569,570,0,Sponsor138B,GrantCat30B,ContractValueBandA ,19/11/05,320702.0,60.0,321021.0,30.0,321204.0,10.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,571,1,Sponsor63C,GrantCat20A,ContractValueBandUnk,19/11/05,321214.0,34.0,321206.0,33.0,321216.0,33.0,0.0,0.0,0.0,0.0,730301.0,80.0,730207.0,10.0,730213.0,10.0,0.0,0.0,0.0,0.0
571,572,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,19/11/05,320502.0,50.0,249901.0,20.0,239901.0,30.0,0.0,0.0,0.0,0.0,780105.0,60.0,780101.0,30.0,730118.0,10.0,0.0,0.0,0.0,0.0
572,573,0,Sponsor60D,GrantCat30D,ContractValueBandG ,19/11/05,,,,,,,,,,,,,,,,,,,,
573,574,1,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,280204.0,50.0,230119.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,575,0,Sponsor24D,GrantCat30B,ContractValueBandUnk,19/11/05,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,576,0,Sponsor18B,GrantCat20A,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
576,577,1,Sponsor2B,GrantCat10A,ContractValueBandB ,19/11/05,321204.0,50.0,321216.0,25.0,330399.0,25.0,0.0,0.0,0.0,0.0,730211.0,50.0,730204.0,25.0,740201.0,25.0,0.0,0.0,0.0,0.0
577,578,0,Sponsor139C,GrantCat30G,ContractValueBandUnk,19/11/05,321204.0,50.0,321201.0,25.0,321105.0,25.0,0.0,0.0,0.0,0.0,730208.0,50.0,730217.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
578,579,1,Sponsor4D,GrantCat10A,ContractValueBandE ,19/11/05,320305.0,70.0,320306.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,580,0,Sponsor40D,GrantCat30B,ContractValueBandUnk,19/11/05,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,581,0,Sponsor176D,GrantCat30G,ContractValueBandUnk,19/11/05,321201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,582,1,Sponsor2B,GrantCat10A,ContractValueBandD ,19/11/05,291704.0,40.0,280213.0,30.0,230204.0,30.0,0.0,0.0,0.0,0.0,700302.0,50.0,700199.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
582,583,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,19/11/05,440205.0,50.0,440207.0,40.0,420308.0,10.0,0.0,0.0,0.0,0.0,750401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,584,0,Sponsor59C,GrantCat20C,ContractValueBandA ,19/11/05,240302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,585,0,Sponsor20D,GrantCat30B,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
585,586,0,Sponsor59C,GrantCat20C,ContractValueBandD ,19/11/05,270201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730213.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,587,0,SponsorUnk,GrantCatUnk,ContractValueBandA ,19/11/05,320702.0,60.0,321021.0,30.0,321204.0,10.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,588,1,Sponsor4D,GrantCat20C,ContractValueBandH ,19/11/05,270299.0,50.0,321011.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730299.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
588,589,0,Sponsor26B,GrantCat10A,ContractValueBandUnk,19/11/05,300205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,590,0,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,240101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,70.0,740301.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
590,591,0,Sponsor103C,GrantCat30B,ContractValueBandB ,19/11/05,321008.0,30.0,321015.0,40.0,270202.0,30.0,0.0,0.0,0.0,0.0,730101.0,40.0,730108.0,40.0,730203.0,20.0,0.0,0.0,0.0,0.0
591,592,1,Sponsor75C,GrantCat10B,ContractValueBandA ,19/11/05,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730214.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,593,0,Sponsor166B,GrantCat10A,ContractValueBandUnk,19/11/05,370401.0,40.0,300801.0,30.0,360201.0,30.0,0.0,0.0,0.0,0.0,760101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,594,0,Sponsor133A,GrantCat30D,ContractValueBandUnk,19/11/05,360105.0,70.0,360199.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,750702.0,50.0,750703.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
594,595,0,Sponsor89A,GrantCat30B,ContractValueBandA ,19/11/05,321403.0,90.0,321024.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,50.0,730204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
595,596,0,Sponsor174B,GrantCat30B,ContractValueBandUnk,19/11/05,321206.0,50.0,321014.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,80.0,730204.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
596,597,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,598,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,320804.0,50.0,270399.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,50.0,730101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
598,599,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,279999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,600,0,Sponsor40D,GrantCat10B,ContractValueBandUnk,19/11/05,270103.0,50.0,270106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,601,1,Sponsor40D,GrantCat30B,ContractValueBandA ,19/11/05,321401.0,33.0,320603.0,33.0,270103.0,34.0,0.0,0.0,0.0,0.0,730105.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
601,602,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,75.0,730203.0,20.0,730107.0,5.0,0.0,0.0,0.0,0.0
602,603,1,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,291702.0,50.0,240203.0,30.0,240402.0,20.0,0.0,0.0,0.0,0.0,700103.0,40.0,671201.0,30.0,610199.0,30.0,0.0,0.0,0.0,0.0
603,604,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,321015.0,80.0,270205.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,780105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
604,605,0,Sponsor34B,GrantCat30C,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
605,606,1,Sponsor2B,GrantCat10A,ContractValueBandB ,19/11/05,390199.0,40.0,390117.0,30.0,390102.0,30.0,0.0,0.0,0.0,0.0,671601.0,50.0,729999.0,25.0,730219.0,25.0,0.0,0.0,0.0,0.0
606,607,0,Sponsor145A,GrantCat30B,ContractValueBandUnk,19/11/05,300204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,608,0,Sponsor24D,GrantCat30B,ContractValueBandA ,19/11/05,,,,,,,,,,,,,,,,,,,,
608,609,1,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,291804.0,40.0,250103.0,30.0,250605.0,30.0,0.0,0.0,0.0,0.0,660199.0,60.0,780103.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
609,610,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,321016.0,50.0,270106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
610,611,0,Sponsor5A,GrantCat30B,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
611,612,0,Sponsor32D,GrantCat30B,ContractValueBandUnk,19/11/05,320503.0,25.0,270103.0,25.0,321015.0,50.0,0.0,0.0,0.0,0.0,730108.0,75.0,730202.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
612,613,0,Sponsor60D,GrantCat30D,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
613,614,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,210000.0,50.0,320305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,10.0,730203.0,10.0,730106.0,60.0,730000.0,20.0,0.0,0.0
614,615,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,320702.0,20.0,321013.0,30.0,380103.0,50.0,0.0,0.0,0.0,0.0,730104.0,50.0,730211.0,20.0,780108.0,30.0,0.0,0.0,0.0,0.0
615,616,0,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,330301.0,40.0,330302.0,40.0,370102.0,20.0,0.0,0.0,0.0,0.0,740101.0,35.0,740102.0,35.0,759999.0,30.0,0.0,0.0,0.0,0.0
616,617,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,210000.0,50.0,270100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,618,1,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,290704.0,50.0,290805.0,30.0,290502.0,20.0,0.0,0.0,0.0,0.0,650202.0,40.0,640201.0,30.0,670107.0,30.0,0.0,0.0,0.0,0.0
618,619,1,Sponsor2B,GrantCat10A,ContractValueBandB ,19/11/05,380107.0,40.0,370201.0,40.0,321204.0,20.0,0.0,0.0,0.0,0.0,730211.0,50.0,730306.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
619,620,1,Sponsor4D,GrantCat10A,ContractValueBandF ,19/11/05,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730199.0,70.0,730104.0,15.0,730211.0,15.0,0.0,0.0,0.0,0.0
620,621,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,270502.0,60.0,320702.0,30.0,270803.0,10.0,0.0,0.0,0.0,0.0,730104.0,45.0,730203.0,45.0,730107.0,10.0,0.0,0.0,0.0,0.0
621,622,0,Sponsor59C,GrantCat20C,ContractValueBandD ,19/11/05,240401.0,60.0,240402.0,20.0,240301.0,20.0,0.0,0.0,0.0,0.0,780102.0,80.0,671401.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
622,623,1,Sponsor4D,GrantCat20C,ContractValueBandA ,19/11/05,321207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730206.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,624,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,19/11/05,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,625,0,Sponsor34B,GrantCat30C,ContractValueBandUnk,19/11/05,380102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,626,0,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/11/05,400303.0,60.0,250402.0,20.0,419901.0,20.0,0.0,0.0,0.0,0.0,750901.0,40.0,750802.0,30.0,750902.0,30.0,0.0,0.0,0.0,0.0
626,627,0,Sponsor33A,GrantCat10A,ContractValueBandC ,19/11/05,300399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620209.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,628,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,320299.0,50.0,321000.0,25.0,321010.0,25.0,0.0,0.0,0.0,0.0,730000.0,50.0,730100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
628,629,1,Sponsor21A,GrantCat50A,ContractValueBandUnk,19/11/05,300601.0,60.0,300604.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,620303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,630,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,320602.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,90.0,730199.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
630,631,0,Sponsor77A,GrantCat30B,ContractValueBandA ,19/11/05,321024.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,632,0,Sponsor103C,GrantCat30B,ContractValueBandUnk,19/11/05,321022.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,633,0,Sponsor59C,GrantCat20C,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
633,634,1,Sponsor2B,GrantCat10A,ContractValueBandD ,19/11/05,280106.0,60.0,280101.0,20.0,280107.0,20.0,0.0,0.0,0.0,0.0,729901.0,60.0,720404.0,20.0,720403.0,20.0,0.0,0.0,0.0,0.0
634,635,1,Sponsor4D,GrantCat10A,ContractValueBandF ,19/11/05,320405.0,70.0,320402.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,60.0,730102.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
635,636,0,Sponsor85A,GrantCat20A,ContractValueBandUnk,19/11/05,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730118.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,637,1,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,321028.0,25.0,321202.0,50.0,321216.0,25.0,0.0,0.0,0.0,0.0,730114.0,50.0,730301.0,25.0,730219.0,25.0,0.0,0.0,0.0,0.0
637,638,0,Sponsor89A,GrantCat30B,ContractValueBandUnk,19/11/05,320799.0,50.0,270108.0,25.0,270199.0,25.0,0.0,0.0,0.0,0.0,730203.0,50.0,730104.0,35.0,730215.0,15.0,0.0,0.0,0.0,0.0
638,639,1,Sponsor4D,GrantCat10A,ContractValueBandG ,19/11/05,320701.0,30.0,320704.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,640,0,SponsorUnk,GrantCatUnk,ContractValueBandC ,19/11/05,,,,,,,,,,,,,,,,,,,,
640,641,0,Sponsor97A,GrantCat30B,ContractValueBandA ,19/11/05,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,642,0,Sponsor12D,GrantCat30B,ContractValueBandUnk,19/11/05,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,643,1,Sponsor28D,GrantCat30B,ContractValueBandA ,19/11/05,321024.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,644,1,Sponsor63C,GrantCat20A,ContractValueBandUnk,19/11/05,321206.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730209.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
644,645,1,Sponsor2B,GrantCat10A,ContractValueBandC ,19/11/05,310103.0,70.0,321216.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,680199.0,70.0,730220.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
645,646,0,Sponsor24D,GrantCat30B,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
646,647,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,321003.0,70.0,320000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,25.0,730213.0,25.0,730106.0,50.0,0.0,0.0,0.0,0.0
647,648,0,Sponsor137A,GrantCat20C,ContractValueBandUnk,19/11/05,230105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,649,0,Sponsor85A,GrantCat20A,ContractValueBandE ,19/11/05,321024.0,50.0,321013.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730303.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
649,650,1,Sponsor21A,GrantCat50A,ContractValueBandUnk,19/11/05,321006.0,50.0,321027.0,25.0,329999.0,25.0,0.0,0.0,0.0,0.0,730110.0,50.0,730113.0,25.0,730303.0,25.0,0.0,0.0,0.0,0.0
650,651,0,Sponsor60D,GrantCat30D,ContractValueBandUnk,19/11/05,,,,,,,,,,,,,,,,,,,,
651,652,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,19/11/05,210000.0,50.0,270102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,90.0,730000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
652,653,1,Sponsor2B,GrantCat10A,ContractValueBandC ,19/11/05,390301.0,35.0,390305.0,35.0,390401.0,30.0,0.0,0.0,0.0,0.0,750309.0,50.0,750503.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
